regioni,cod. reg.,province,cod. prov.,comuni,codice comune,cod istat,5 stelle numero,5 stelle letti,5 stelle camere,5 stelle bagni,4 stelle numero,4 stelle letti,4 stelle camere,4 stelle bagni,3 stelle numero,3 stelle letti,3 stelle camere,3 stelle bagni,2 stelle numero,2 stelle letti,2 stelle camere,2 stelle bagni,1 stelle numero,1 stelle letti,1 stelle camere,1 stelle bagni,residenze turistico alberghiere numero,residenze turistico alberghiere letti,residenze turistico alberghiere camere,residenze turistico alberghiere bagni,totale alberghi numero,totale alberghi letti,totale alberghi camere,totale alberghi bagni,campeggi e villaggi turistici numero,campeggi e villaggi turistici letti,alloggi in affitto numero,alloggi in affitto letti,agriturismi numero,agriturismi letti,ostelli per la gioventù numero,ostelli per la gioventù letti,case per ferie numero,case per ferie letti,rifugi alpini numero,rifugi alpini letti,altri esercizi ricettivi numero,altri esercizi ricettivi letti,bed & breakfast numero,bed & breakfast letti,totale esercizi extra-alberghieri numero,totale esercizi extra-alberghieri letti,totale esercizi ricettivi numero,totale esercizi ricettivi letti
PIEMONTE,010,BIELLA,096,Ternengo,067,096067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,6,1,6
PIEMONTE,010,BIELLA,096,Tollegno,068,096068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,2,2,12,2,12
PIEMONTE,010,BIELLA,096,Torrazzo,069,096069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,1,145
PIEMONTE,010,BIELLA,096,Trivero,070,096070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,9,9,0,0,0,0,1,16,9,9,0,0,4,30,1,6,0,0,0,0,0,0,0,0,1,4,6,40,7,56
PIEMONTE,010,BIELLA,096,Valdengo,071,096071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,5,0,0,0,0,0,0,0,0,3,16,5,33,5,33
PIEMONTE,010,BIELLA,096,Vallanzengo,072,096072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,1,14,1,14
PIEMONTE,010,BIELLA,096,Valle Mosso,073,096073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,9,1,9
PIEMONTE,010,BIELLA,096,Valle San Nicolao,074,096074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIEMONTE,010,BIELLA,096,Veglio,075,096075,0,0,0,0,0,0,0,0,1,42,20,22,0,0,0,0,0,0,0,0,0,0,0,0,1,42,20,22,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,5,2,13,3,55
PIEMONTE,010,BIELLA,096,Verrone,076,096076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIEMONTE,010,BIELLA,096,Vigliano Biellese,077,096077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,0,0,0,0,3,11,5,40,5,40
PIEMONTE,010,BIELLA,096,Villa del Bosco,078,096078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,1,2,2,20,2,20
PIEMONTE,010,BIELLA,096,Villanova Biellese,079,096079,0,0,0,0,0,0,0,0,1,21,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,21,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,2,25
PIEMONTE,010,BIELLA,096,Viverone,080,096080,0,0,0,0,1,119,59,59,3,138,63,63,0,0,0,0,0,0,0,0,0,0,0,0,4,257,122,122,5,1740,2,31,1,16,0,0,0,0,0,0,0,0,6,30,14,1817,18,2074
PIEMONTE,010,BIELLA,096,Zimone,081,096081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5,1,5
PIEMONTE,010,BIELLA,096,Zubiena,082,096082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,4,0,0,0,0,0,0,0,0,3,13,5,34,5,34
PIEMONTE,010,BIELLA,096,Zumaglia,083,096083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,9,2,9
PIEMONTE,010,BIELLA,096,Mosso,084,096084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,10,10,1,20,10,10,0,0,1,14,1,19,1,18,0,0,1,15,0,0,0,0,4,66,5,86
PIEMONTE,010,BIELLA,096,Lessona,085,096085,0,0,0,0,0,0,0,0,1,17,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,17,11,11,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,12,3,18,4,35
PIEMONTE,010,BIELLA,096,Campiglia Cervo,086,096086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,7,6,0,0,0,0,1,12,7,6,0,0,1,9,0,0,1,34,1,28,0,0,0,0,3,11,6,82,7,94
PIEMONTE,010,BIELLA,096,TOTALE,999,,0,0,0,0,7,632,344,344,14,436,225,227,4,118,59,59,5,78,42,34,2,82,45,45,32,1346,715,709,8,2195,36,533,38,382,4,106,10,860,19,397,0,0,127,579,242,5052,274,6398
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Antrona Schieranco,001,103001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,16,6,0,0,0,0,2,44,16,6,1,100,0,0,0,0,0,0,0,0,4,107,0,0,2,4,7,211,9,255
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Anzola d'Ossola,002,103002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,6,1,6
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Arizzano,003,103003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,4,2,4
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Arola,004,103004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Aurano,005,103005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5,1,5
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Baceno,006,103006,0,0,0,0,0,0,0,0,1,46,14,16,2,42,29,27,3,59,46,25,0,0,0,0,6,147,89,68,1,80,13,116,2,10,0,0,0,0,3,60,0,0,9,35,28,301,34,448
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Bannio Anzino,007,103007,0,0,0,0,0,0,0,0,1,20,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,20,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,6,3,26
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Baveno,008,103008,0,0,0,0,5,1367,689,710,11,568,306,308,2,58,25,25,0,0,0,0,3,99,38,40,21,2092,1058,1083,6,2542,11,370,0,0,0,0,0,0,0,0,0,0,11,44,28,2956,49,5048
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Bee,009,103009,0,0,0,0,0,0,0,0,1,99,48,48,0,0,0,0,0,0,0,0,0,0,0,0,1,99,48,48,0,0,2,17,0,0,0,0,1,22,0,0,0,0,1,2,4,41,5,140
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Belgirate,010,103010,0,0,0,0,2,341,176,193,1,25,13,13,0,0,0,0,1,17,9,9,0,0,0,0,4,383,198,215,0,0,5,68,0,0,0,0,0,0,0,0,0,0,5,30,10,98,14,481
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Beura-Cardezza,011,103011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,2,6,4,27,4,27
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Bognanco,012,103012,0,0,0,0,0,0,0,0,3,161,106,98,2,74,38,38,1,9,8,2,0,0,0,0,6,244,152,138,1,192,1,12,0,0,0,0,0,0,4,95,0,0,0,0,6,299,12,543
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Brovello-Carpugnino,013,103013,0,0,0,0,0,0,0,0,0,0,0,0,1,18,8,8,0,0,0,0,0,0,0,0,1,18,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,16,4,34
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Calasca-Castiglione,014,103014,0,0,0,0,0,0,0,0,1,14,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,14,8,8,0,0,0,0,1,6,0,0,0,0,2,22,0,0,0,0,3,28,4,42
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Cambiasca,015,103015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,1,24,1,24
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Cannero Riviera,016,103016,0,0,0,0,2,168,85,101,3,63,33,33,1,25,14,14,0,0,0,0,0,0,0,0,6,256,132,148,1,264,2,570,0,0,0,0,0,0,0,0,0,0,7,36,10,870,16,1126
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Cannobio,017,103017,0,0,0,0,1,41,19,19,10,420,204,204,1,12,12,12,0,0,0,0,6,307,110,106,18,780,345,341,9,3672,21,352,1,11,0,0,0,0,0,0,0,0,14,63,45,4098,63,4878
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Caprezzo,018,103018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,6,1,6
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Casale Corte Cerro,019,103019,0,0,0,0,0,0,0,0,1,45,26,26,0,0,0,0,0,0,0,0,0,0,0,0,1,45,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,4,18,5,63
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Cavaglio-Spoccia,020,103020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Ceppo Morelli,021,103021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,12,5,0,0,0,0,1,24,12,5,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,4,2,14,3,38
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Cesara,022,103022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,0,0,1,6,2,61,2,61
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Cossogno,023,103023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,19,1,18,0,0,0,0,0,0,5,20,9,62,9,62
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Craveggia,024,103024,0,0,0,0,0,0,0,0,1,57,22,22,0,0,0,0,0,0,0,0,0,0,0,0,1,57,22,22,1,720,0,0,0,0,0,0,0,0,3,20,0,0,2,10,6,750,7,807
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Crevoladossola,025,103025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,5,17,6,28,6,28
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Crodo,026,103026,0,0,0,0,0,0,0,0,2,147,85,86,1,25,13,13,0,0,0,0,0,0,0,0,3,172,98,99,1,176,1,11,1,10,0,0,0,0,0,0,0,0,7,38,10,235,13,407
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Cursolo-Orasso,027,103027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,14,9,0,0,0,0,1,32,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Domodossola,028,103028,0,0,0,0,1,99,56,56,4,145,85,84,1,22,11,11,0,0,0,0,2,51,32,32,8,317,184,183,0,0,10,75,1,20,0,0,0,0,0,0,0,0,10,46,21,141,29,458
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Druogno,029,103029,0,0,0,0,0,0,0,0,2,142,59,59,0,0,0,0,0,0,0,0,0,0,0,0,2,142,59,59,0,0,0,0,0,0,0,0,1,197,0,0,0,0,2,11,3,208,5,350
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Falmenta,030,103030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,10,0,0,0,0,2,22,2,22
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Formazza,031,103031,0,0,0,0,0,0,0,0,1,37,20,20,2,64,24,24,1,21,16,16,1,25,12,12,5,147,72,72,3,520,2,14,1,8,0,0,1,50,8,399,0,0,3,16,18,1007,23,1154
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Germagno,032,103032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,10
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Ghiffa,033,103033,0,0,0,0,1,77,37,37,0,0,0,0,1,32,14,14,1,25,15,15,0,0,0,0,3,134,66,66,1,106,3,25,0,0,0,0,2,87,0,0,0,0,2,9,8,227,11,361
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Gignese,034,103034,0,0,0,0,0,0,0,0,2,110,60,60,0,0,0,0,0,0,0,0,0,0,0,0,2,110,60,60,1,320,2,18,1,12,0,0,0,0,0,0,0,0,2,10,6,360,8,470
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Gravellona Toce,035,103035,0,0,0,0,0,0,0,0,0,0,0,0,1,19,9,9,0,0,0,0,0,0,0,0,1,19,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,12,5,31
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Gurro,036,103036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,3,2,9,2,9
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Intragna,037,103037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,24,0,0,0,0,2,31,2,31
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Loreglia,038,103038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Macugnaga,039,103039,0,0,0,0,0,0,0,0,7,277,131,131,1,37,24,25,1,17,11,11,3,121,50,50,12,452,216,217,1,192,3,60,0,0,0,0,6,371,11,207,0,0,1,6,22,836,34,1288
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Madonna del Sasso,040,103040,0,0,0,0,0,0,0,0,1,23,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,23,11,11,0,0,0,0,2,12,0,0,0,0,0,0,0,0,2,8,4,20,5,43
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Malesco,041,103041,0,0,0,0,0,0,0,0,2,138,76,76,0,0,0,0,1,13,12,4,0,0,0,0,3,151,88,80,0,0,3,43,0,0,0,0,2,128,1,6,0,0,4,18,10,195,13,346
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Masera,042,103042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,10,0,0,0,0,0,0,0,0,3,13,6,32,6,32
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Massiola,043,103043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Mergozzo,044,103044,0,0,0,0,0,0,0,0,3,111,59,59,0,0,0,0,0,0,0,0,0,0,0,0,3,111,59,59,1,160,3,24,1,13,0,0,1,24,0,0,0,0,5,19,11,240,14,351
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Miazzina,045,103045,0,0,0,0,0,0,0,0,2,46,24,24,0,0,0,0,1,22,10,2,0,0,0,0,3,68,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,4,72
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Montecrestese,046,103046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,8,0,0,0,0,0,0,0,0,1,6,4,21,4,21
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Montescheno,047,103047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,9,2,9
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Nonio,048,103048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,2,7,3,17,3,17
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Oggebbio,049,103049,0,0,0,0,0,0,0,0,2,63,35,35,0,0,0,0,2,35,16,15,0,0,0,0,4,98,51,50,1,42,4,127,1,4,0,0,1,81,0,0,0,0,1,3,8,257,12,355
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Omegna,050,103050,0,0,0,0,0,0,0,0,2,86,45,45,0,0,0,0,0,0,0,0,0,0,0,0,2,86,45,45,0,0,3,20,0,0,0,0,0,0,0,0,0,0,17,67,20,87,22,173
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Ornavasso,051,103051,0,0,0,0,0,0,0,0,1,51,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,51,30,30,0,0,2,20,0,0,0,0,0,0,1,20,0,0,4,12,7,52,8,103
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Pallanzeno,052,103052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Piedimulera,053,103053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,2,0,0,0,0,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Pieve Vergonte,054,103054,0,0,0,0,0,0,0,0,1,32,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,32,16,16,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,6,2,12,3,44
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Premeno,055,103055,0,0,0,0,0,0,0,0,4,339,193,195,2,30,21,20,0,0,0,0,0,0,0,0,6,369,214,215,1,240,1,6,0,0,0,0,0,0,0,0,0,0,1,6,3,252,9,621
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Premia,056,103056,0,0,0,0,0,0,0,0,0,0,0,0,2,67,39,32,2,60,30,30,0,0,0,0,4,127,69,62,0,0,4,30,0,0,0,0,0,0,2,54,0,0,6,25,12,109,16,236
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Premosello-Chiovenda,057,103057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,12,2,0,0,0,0,1,16,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,4,19,5,35
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Quarna Sopra,058,103058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,57,0,0,0,0,0,0,2,63,2,63
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Quarna Sotto,059,103059,0,0,0,0,0,0,0,0,0,0,0,0,1,19,7,7,0,0,0,0,0,0,0,0,1,19,7,7,0,0,0,0,0,0,0,0,1,24,0,0,0,0,1,3,2,27,3,46
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Re,060,103060,0,0,0,0,0,0,0,0,1,145,89,89,2,54,33,33,0,0,0,0,0,0,0,0,3,199,122,122,0,0,2,22,0,0,0,0,1,25,0,0,0,0,1,6,4,53,7,252
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,San Bernardino Verbano,061,103061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,18,0,0,3,12,5,32,5,32
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Santa Maria Maggiore,062,103062,0,0,0,0,0,0,0,0,5,374,197,196,1,25,16,16,0,0,0,0,0,0,0,0,6,399,213,212,1,600,2,54,1,25,0,0,0,0,1,22,0,0,6,32,11,733,17,1132
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Stresa,064,103064,2,516,251,251,6,1533,796,793,17,924,495,496,10,220,128,126,3,52,32,32,2,68,20,21,40,3313,1722,1719,0,0,16,119,1,7,0,0,0,0,0,0,0,0,16,81,33,207,73,3520
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Toceno,065,103065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,16,3,16
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Trarego Viggiona,066,103066,0,0,0,0,0,0,0,0,0,0,0,0,1,16,8,8,1,22,14,8,0,0,0,0,2,38,22,16,0,0,1,18,0,0,0,0,0,0,0,0,0,0,4,20,5,38,7,76
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Trasquera,067,103067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,2,15,2,15
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Trontano,068,103068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,24,0,0,6,26,8,58,8,58
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Valstrona,069,103069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,13,10,0,0,0,0,1,24,13,10,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,2,13,3,37
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Vanzone con San Carlo,070,103070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,17,0,0,0,0,1,70,0,0,0,0,1,3,5,190,5,190
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Varzo,071,103071,0,0,0,0,0,0,0,0,1,42,22,22,2,45,23,20,1,22,12,5,1,37,13,12,5,146,70,59,1,80,3,33,1,12,0,0,1,25,3,135,0,0,8,34,17,319,22,465
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Verbania,072,103072,0,0,0,0,4,471,233,233,13,797,416,419,1,22,12,11,2,29,21,21,2,295,137,94,22,1614,819,778,5,6919,13,233,1,25,1,104,4,188,0,0,0,0,11,43,35,7512,57,9126
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Vignone,074,103074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Villadossola,075,103075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,9,2,9
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Villette,076,103076,0,0,0,0,0,0,0,0,1,22,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,22,13,13,0,0,0,0,0,0,1,20,0,0,0,0,0,0,3,16,4,36,5,58
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Vogogna,077,103077,0,0,0,0,1,220,89,89,2,75,46,47,0,0,0,0,0,0,0,0,0,0,0,0,3,295,135,136,0,0,1,10,1,16,0,0,0,0,0,0,0,0,1,4,3,30,6,325
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,Borgomezzavalle,078,103078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,7,3,0,0,0,0,1,18,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
PIEMONTE,010,VERBANO-CUSIO-OSSOLA,103,TOTALE,999,,2,516,251,251,23,4317,2180,2231,110,5644,2996,2993,38,926,508,493,29,568,333,232,20,1003,412,367,222,12974,6680,6567,38,17025,150,2567,25,269,4,154,25,1404,52,1271,0,0,230,1014,524,23704,746,36678
