AREA;SOTTOAREA;STATO;QUARTIERE;ZONA;CENTRO_STORICO;SETTORE;BOTTEGA_STORICA;LATITUDINE;LONGITUDINE;DATA_INIZIO_ATTIVITA;DATA_CESSAZIONE_ATTIVITA;TIPOLOGIA_ESERCIZIO;ESERCIZIO_VIA;CIVICO;AREA STATISTICA;ATTIVITA_PREVALENTE_ESERCIZIO;ATTIVITA_SECONDARIA_ESERCIZIO;INSERITO_IN_CENTRO_COMMERCALE;geopoint
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Santo Stefano;Galvani;(centro storico);;;44.49008563;11.34439394;2015-10-21;;Casa Per Ferie;PIAZZA S.DOMENICO;3;GALVANI-2;;;;44.49008563, 11.34439394
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Costa Saragozza;;;;44.49141321;11.32911767;2004-01-14;2005-04-21;Bed & Breakfast;VIALE CARLO PEPOLI;18 Int. 1;SAN GIUSEPPE;;BED AND BREAKFAST;;44.49141321, 11.32911767
Attività ricettive;Altre tipologie ricettive;Cessato;Borgo Panigale - Reno;S. Viola;;;;44.50446663;11.30248189;2020-01-30;2020-03-05;Appartamento Ammobiliato Per Uso Turistico;VIA CAMONIA;22/4;EMILIA PONENTE;;;;44.50446663, 11.30248189
Attività ricettive;Alberghi - Residenze turistico alberghiere;Cessato;Santo Stefano;Colli;;;;44.48169863;11.34615502;1987-01-02;1995-01-05;non definita;VIA VITTORIO PUTTI;11;SAN MICHELE IN BOSCO;;ALBERGHI E PENSIONI;;44.48169863, 11.34615502
Attività ricettive;Altre tipologie ricettive;Cessato;Navile;Bolognina;;;;44.51288221;11.34656237;2019-03-01;2019-11-30;Appartamento Ammobiliato Per Uso Turistico;VIA CAMILLO PROCACCINI;4 Int. 4;ARCOVEGGIO;;;;44.51288221, 11.34656237
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Navile;Corticella;;;;44.54743906;11.36559021;2017-03-17;;Affittacamere;VIA VITTORIO PEGLION;16/2 Int. 1;SAVENA ABBANDONATO;;;;44.54743906, 11.36559021
Attività ricettive;Attività extra-alberghiere;Cessato;Porto - Saragozza;Marconi;(centro storico);;;44.50331732;11.33931175;2005-04-18;2009-01-20;Bed & Breakfast;VIA CAIROLI;5 Int. 13;MARCONI-2;;BED AND BREAKFAST;;44.50331732, 11.33931175
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Porto - Saragozza;Costa Saragozza;;;;44.48865276;11.32357545;2015-02-19;2018-04-19;Affittacamere;VIA VITO VOLTERRA;3;SAN GIUSEPPE;;;;44.48865276, 11.32357545
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Murri;;;;44.47644531;11.36764776;2015-02-09;2018-01-23;Appartamento Ammobiliato Per Uso Turistico;VIA BENIAMINO GIGLI;4;CHIESANUOVA;;;;44.47644531, 11.36764776
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Murri;;;;44.47846577;11.36040408;2001-11-05;2004-09-03;Bed & Breakfast;VIA VINCENZO MARTINELLI;1 Int. 1;SIEPELUNGA;;BED AND BREAKFAST;;44.47846577, 11.36040408
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Colli;;;;44.48231012;11.33871144;2019-07-01;2020-05-05;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA BELLOMBRA;19;OSSERVANZA;;;;44.48231012, 11.33871144
Attività ricettive;Altre tipologie ricettive;Attivo;Savena;S. Ruffillo;;;;44.46280068;11.37038997;2019-06-11;;Bed & Breakfast - Attività Saltuaria Di Alloggio E Prima Colazione;VIA VINCENZO BELLINI;1 Int. 6;VIA TOSCANA;;;;44.46280068, 11.37038997
Attività ricettive;Altre tipologie ricettive;Cessato;Navile;Lame;;;;44.5193061;11.32562258;2004-04-15;2005-05-12;Bed & Breakfast;VIA ANTONIOTTO USODIMARE;10 Int. 13;BEVERARA;;BED AND BREAKFAST;;44.5193061, 11.32562258
Attività ricettive;Altre tipologie ricettive;Cessato;Savena;S. Ruffillo;;;;44.46280068;11.37038997;2019-02-10;2019-05-15;Appartamento Ammobiliato Per Uso Turistico;VIA VINCENZO BELLINI;1 Int. 5;VIA TOSCANA;;;;44.46280068, 11.37038997
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Costa Saragozza;;;;44.49145038;11.31861467;2008-06-19;2009-03-03;Bed & Breakfast;VIA ANTONIO ZANNONI;56/2;XXI APRILE;;BED AND BREAKFAST;;44.49145038, 11.31861467
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49222562;11.34016996;2016-10-14;2017-06-01;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA VAL D'APOSA;5 Int. 6;MALPIGHI-1;;;;44.49222562, 11.34016996
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Costa Saragozza;;;;44.49309251;11.31922724;2017-11-21;2018-03-07;Appartamento Ammobiliato Per Uso Turistico;VIA ANTONIO ZANNONI;33;XXI APRILE;;;;44.49309251, 11.31922724
Attività ricettive;Altre tipologie ricettive;Diniegato;Porto - Saragozza;Marconi;(centro storico);;;44.49876807;11.33161511;2016-05-30;;Appartamento Ammobiliato Per Uso Turistico;VIA UGO LENZI;6;MARCONI-2;;;;44.49876807, 11.33161511
Attività ricettive;Strutture ricettive extralberghiere;Sospeso;Porto - Saragozza;Marconi;(centro storico);;;44.50425693;11.33873321;2019-05-28;;Case E Appartamenti Per Vacanze;VIA CAIROLI;9;MARCONI-2;;;;44.50425693, 11.33873321
Attività ricettive;Alberghi - Residenze turistico alberghiere;Cessato;Savena;S. Ruffillo;;;;44.46064276;11.3705565;1989-08-02;1990-09-17;non definita;VIA TOSCANA;92;VIA TOSCANA;;ALBERGHI E PENSIONI;;44.46064276, 11.3705565
Attività ricettive;Altre tipologie ricettive;Cessato;Borgo Panigale - Reno;Borgo Panigale;;;;44.49785576;11.27443461;2005-06-13;2017-05-18;Bed & Breakfast;VIA CADUTI DI CASTELDEBOLE;114 Int. 3;CASTELDEBOLE;;BED AND BREAKFAST;;44.49785576, 11.27443461
Attività ricettive;Altre tipologie ricettive;Attivo;Savena;S. Ruffillo;;;;44.46537239;11.37026006;2019-06-03;;Bed & Breakfast - Attività Saltuaria Di Alloggio E Prima Colazione;VIA TOSCANA;61 Int. 1;VIA TOSCANA;;;;44.46537239, 11.37026006
Attività ricettive;Strutture ricettive extralberghiere;Cessato;San Donato - San Vitale;San Donato;;;;44.50738691;11.36143641;2017-03-28;2022-11-04;Affittacamere;VIA CADUTI DELLA VIA FANI;11;VIA DEL LAVORO;;;;44.50738691, 11.36143641
Attività ricettive;Alberghi - Residenze turistico alberghiere;Cessato;Savena;S. Ruffillo;;;;44.44960341;11.36036001;1988-10-20;1995-03-31;non definita;VIA TOSCANA;219;PONTE SAVENA-LA BASTIA;;ALBERGHI E PENSIONI;;44.44960341, 11.36036001
Attività ricettive;Altre tipologie ricettive;Attivo;Santo Stefano;Irnerio;(centro storico);;;44.49370641;11.35570478;2021-08-01;;Appartamento Ammobiliato Per Uso Turistico;VIA BROCCAINDOSSO;75;IRNERIO-2;;;;44.49370641, 11.35570478
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Santo Stefano;Galvani;(centro storico);;;44.49017297;11.35221698;2018-04-20;;Case E Appartamenti Per Vacanze;VIA S.PETRONIO VECCHIO;20;GALVANI-2;;;;44.49017297, 11.35221698
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Irnerio;(centro storico);;;44.49321597;11.35545171;2019-09-10;2020-10-09;Appartamento Ammobiliato Per Uso Turistico;VIA BROCCAINDOSSO;63;IRNERIO-2;;;;44.49321597, 11.35545171
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Santo Stefano;Irnerio;;;;44.50357067;11.35094943;2018-04-18;;Case E Appartamenti Per Vacanze;VIALE ANGELO MASINI;24 Int. 10;IRNERIO-2;;;;44.50357067, 11.35094943
Attività ricettive;Strutture ricettive alberghiere;Attivo;Santo Stefano;Irnerio;(centro storico);;;44.49848985;11.34418972;2015-07-01;;Albergo;VIA BERTIERA;2/2;IRNERIO-1;;ALBERGHI E PENSIONI;;44.49848985, 11.34418972
Attività ricettive;Altre tipologie ricettive;Attivo;Santo Stefano;Irnerio;(centro storico);;;44.49549873;11.34839559;2018-12-01;;Appartamento Ammobiliato Per Uso Turistico;VIA ZAMBONI;18 Int. 7/2;IRNERIO-1;;;;44.49549873, 11.34839559
Attività ricettive;Altre tipologie ricettive;Cessato;Borgo Panigale - Reno;S. Viola;;;;44.50396079;11.30719936;2019-09-11;2021-08-30;Appartamento Ammobiliato Per Uso Turistico;VIA BERRETTA ROSSA;50;EMILIA PONENTE;;;;44.50396079, 11.30719936
Attività ricettive;Altre tipologie ricettive;Attivo;Santo Stefano;Galvani;(centro storico);;;44.49029811;11.35198519;2015-10-28;;Appartamento Ammobiliato Per Uso Turistico;VIA S.PETRONIO VECCHIO;10;GALVANI-2;;;;44.49029811, 11.35198519
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Santo Stefano;Murri;;;;44.47644531;11.36764776;2018-04-24;;Case E Appartamenti Per Vacanze;VIA BENIAMINO GIGLI;4 Int. 3;CHIESANUOVA;;;;44.47644531, 11.36764776
Attività ricettive;Alberghi - Residenze turistico alberghiere;Cessato;Santo Stefano;Colli;;;;44.48140883;11.33702487;1990-06-04;1990-07-24;non definita;VIA S.MAMOLO;66;OSSERVANZA;;ALBERGHI E PENSIONI;;44.48140883, 11.33702487
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Marconi;(centro storico);;;44.49641417;11.3385539;2016-10-27;2020-03-09;Bed & Breakfast - Attività Saltuaria Di Alloggio E Prima Colazione;VIA BELVEDERE;7 Int. 4;MARCONI-1;;;;44.49641417, 11.3385539
Attività ricettive;Alberghi - Residenze turistico alberghiere;Cessato;Santo Stefano;Colli;;;;44.47763748;11.33595323;1986-03-01;1993-03-15;non definita;VIA S.MAMOLO;140;OSSERVANZA;;SOMMINISTRAZIONI RISERVATE AI SOLI ALLOGGIATI DELLE VARIE STRUTTURE RICETTIVE, ALBERGHI E PENSIONI;;44.47763748, 11.33595323
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Colli;;;;44.4823305;11.33879884;2019-05-21;2019-06-26;Appartamento Ammobiliato Per Uso Turistico;VIA BELLOMBRA;21;OSSERVANZA;;;;44.4823305, 11.33879884
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49418462;11.33087506;2001-03-01;2006-04-10;Bed & Breakfast;VIA S.ISAIA;80 Int. 3;MALPIGHI-2;;BED AND BREAKFAST;;44.49418462, 11.33087506
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Colli;;;;44.4823305;11.33879884;2015-09-17;2017-02-02;Appartamento Ammobiliato Per Uso Turistico;VIA BELLOMBRA;21;OSSERVANZA;;;;44.4823305, 11.33879884
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49388154;11.33311509;2004-04-29;2007-09-13;Bed & Breakfast;VIA S.ISAIA;21;MALPIGHI-2;;BED AND BREAKFAST;;44.49388154, 11.33311509
Attività ricettive;Attività extra-alberghiere;Cessato;San Donato - San Vitale;S. Vitale;;;;44.49700069;11.35923256;1990-03-12;2011-08-01;Casa Per Ferie;VIA ANTONIO ZANOLINI;40;CIRENAICA;;CASA PER FERIE;;44.49700069, 11.35923256
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Galvani;(centro storico);;;44.48587223;11.35666285;2019-01-01;2020-07-27;Appartamento Ammobiliato Per Uso Turistico;VIA S.GIULIANO;5;GALVANI-2;;;;44.48587223, 11.35666285
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Marconi;(centro storico);;;44.50269198;11.34080516;2022-09-09;2022-12-31;Bed & Breakfast - Attività Saltuaria Di Alloggio E Prima Colazione;VIA ANTONIO GRAMSCI;2 Int. 69;MARCONI-2;;;;44.50269198, 11.34080516
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Galvani;(centro storico);;;44.48569932;11.35667462;2002-02-08;2005-03-23;Bed & Breakfast;VIA S.GIULIANO;12;GALVANI-2;;BED AND BREAKFAST;;44.48569932, 11.35667462
Attività ricettive;Altre tipologie ricettive;Attivo;Navile;Bolognina;;;;44.50793033;11.34400268;2012-05-04;;Appartamenti Ammobiliati Ad Uso Turistico;VIA ANTONIO DI VINCENZO;10;PIAZZA DELL'UNITA';;;;44.50793033, 11.34400268
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Porto - Saragozza;Marconi;(centro storico);;;44.49721579;11.33325379;2019-03-25;;Affittacamere;VIA S.FELICE;55 Int. 16/2;MARCONI-2;;;;44.49721579, 11.33325379
Attività ricettive;Altre tipologie ricettive;Attivo;San Donato - San Vitale;S. Vitale;;;;44.49165617;11.37036546;2018-03-21;;Appartamento Ammobiliato Per Uso Turistico;VIA ANTONIO BONDI;24/5;MENGOLI;;;;44.49165617, 11.37036546
Attività ricettive;Alberghi - Residenze turistico alberghiere;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49717728;11.33284328;1989-09-05;1989-11-22;Affittacamere;VIA S.FELICE;42;MALPIGHI-2;;AFFITTACAMERE;;44.49717728, 11.33284328
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Costa Saragozza;;;;44.49305001;11.30366687;2009-10-29;2017-04-12;Appartamenti Ammobiliati Ad Uso Turistico;VIA ANDREA COSTA;199 Int. 1;STADIO-MELONCELLO;;;;44.49305001, 11.30366687
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Malpighi;(centro storico);;;44.4961824;11.33563606;2018-04-09;;Appartamento Ammobiliato Per Uso Turistico;VIA S.FELICE;14 Int. 2;MALPIGHI-2;;;;44.4961824, 11.33563606
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Costa Saragozza;;;;44.49523647;11.31679959;2018-03-10;2021-11-15;Appartamento Ammobiliato Per Uso Turistico;VIA ANDREA COSTA;129;XXI APRILE;;;;44.49523647, 11.31679959
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49653938;11.32914894;2018-11-19;2019-03-13;Case E Appartamenti Per Vacanze;VIA S.CROCE;14 Int. 6/2;MALPIGHI-2;;;;44.49653938, 11.32914894
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Navile;Bolognina;;;;44.51378166;11.34792622;2018-03-27;;Case E Appartamenti Per Vacanze;VIA AMBROGIO MAGENTA;1/2 Int. 3;VIA FERRARESE;;;;44.51378166, 11.34792622
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Malpighi;(centro storico);;;44.49106229;11.33268967;2013-08-28;;Appartamenti Ammobiliati Ad Uso Turistico;VIA S.CATERINA;51;MALPIGHI-2;;;;44.49106229, 11.33268967
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.48960571;11.33685966;2021-01-12;2021-01-13;non definita;VIA ALTASETA;6;MALPIGHI-2;;;;44.48960571, 11.33685966
Attività ricettive;Alberghi - Residenze turistico alberghiere;Cessato;Santo Stefano;Colli;;;;44.47591416;11.35268728;1990-02-14;1993-01-11;non definita;VIA S. MARGHERITA AL COLLE;4;PADERNO;;SOMMINISTRAZIONI RISERVATE AI SOLI ALLOGGIATI DELLE VARIE STRUTTURE RICETTIVE, ALBERGHI E PENSIONI;;44.47591416, 11.35268728
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Saffi;;;;44.50141564;11.30964134;2012-08-29;2012-10-15;Bed & Breakfast;VIA ALFREDO BERGAMI;12 Int. 3;VELODROMO;;;;44.50141564, 11.30964134
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Navile;Corticella;;;;44.53501256;11.35621456;2020-07-31;;non definita;VIA STENDHAL;18 Int. 2;CROCE COPERTA;;;;44.53501256, 11.35621456
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Santo Stefano;Irnerio;(centro storico);;;44.49972679;11.34505541;2015-11-01;2017-05-23;Case E Appartamenti Per Vacanze;PIAZZA DELL'OTTO AGOSTO;30 Int. 1;IRNERIO-2;;;;44.49972679, 11.34505541
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Navile;Corticella;;;;44.53501256;11.35621456;2020-07-31;;non definita;VIA STENDHAL;18 Int. 14;CROCE COPERTA;;;;44.53501256, 11.35621456
Attività ricettive;Altre tipologie ricettive;Cessato;San Donato - San Vitale;S. Vitale;;;;44.48944905;11.37462833;2017-11-20;2021-07-01;Appartamento Ammobiliato Per Uso Turistico;LARGO GIOVANNI IGNAZIO MOLINA;9/2 Int. 7;MENGOLI;;;;44.48944905, 11.37462833
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Navile;Corticella;;;;44.53501256;11.35621456;2020-07-31;;non definita;VIA STENDHAL;18 Int. 1;CROCE COPERTA;;;;44.53501256, 11.35621456
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Galvani;(centro storico);;;44.49202573;11.34206226;2016-07-25;2017-07-18;Appartamento Ammobiliato Per Uso Turistico;CORTE DE' GALLUZZI;8;GALVANI-1;;;;44.49202573, 11.34206226
Attività ricettive;Altre tipologie ricettive;Cessato;Navile;Lame;;;;44.5145977;11.31815346;2013-04-03;2021-05-31;Appartamento Ammobiliato Per Uso Turistico;VIA SIGMUND FREUD;8 Int. 3;LAZZARETTO;;;;44.5145977, 11.31815346
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Savena;S. Ruffillo;;;;44.46556882;11.37300414;2024-05-24;2025-04-17;Case E Appartamenti Per Vacanze;PIAZZA CADUTI DI SAN RUFFILLO;4/3;VIA TOSCANA;;;;44.46556882, 11.37300414
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Navile;Lame;;;;44.5145088;11.31852125;2015-01-15;;Camera E Colazione Room & Breakfast;VIA SIGMUND FREUD;4 Int. 22;LAZZARETTO;;;;44.5145088, 11.31852125
Attività ricettive;Altre tipologie ricettive;Cessato;Savena;Mazzini;;;;44.48340887;11.3943146;2022-09-19;2025-03-31;Appartamento Ammobiliato Per Uso Turistico;VIA DUE MADONNE;8 Int. 2;FOSSOLO;;;;44.48340887, 11.3943146
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Irnerio;(centro storico);;;44.49443106;11.34804735;2017-12-11;2021-03-24;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA S.VITALE;5;IRNERIO-1;;;;44.49443106, 11.34804735
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Navile;Bolognina;;;;44.51041753;11.34694824;2024-03-12;2025-03-25;Affittacamere;VIA GIACOMO MATTEOTTI;36;PIAZZA DELL'UNITA';;;;44.51041753, 11.34694824
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Santo Stefano;Galvani;(centro storico);;;44.4874091;11.35305704;2014-11-07;;Case E Appartamenti Per Vacanze;VIA S.STEFANO;88/2 Int. 7;GALVANI-2;;;;44.4874091, 11.35305704
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Costa Saragozza;;;;44.4965406;11.32350708;2024-05-01;;Appartamento Ammobiliato Per Uso Turistico;VIA DEL CARSO;14 Int. 3;XXI APRILE;;;;44.4965406, 11.32350708
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Santo Stefano;Galvani;(centro storico);;;44.48742674;11.35303976;2015-06-11;;Case E Appartamenti Per Vacanze;VIA S.STEFANO;88 Int. 9;GALVANI-2;;;;44.48742674, 11.35303976
Attività ricettive;Strutture ricettive alberghiere;Cessato;Porto - Saragozza;Saffi;;;;44.50157044;11.32012571;1996-08-02;2011-01-13;Albergo;VIA AURELIO SAFFI;36;VIA VITTORIO VENETO;;FILODIFFUSIONE, ALBERGHI E PENSIONI, APPARECCHI TELEVISIVI, VIDEOREGISTRATORE;;44.50157044, 11.32012571
Attività ricettive;Altre tipologie ricettive;Attivo;Santo Stefano;Galvani;(centro storico);;;44.48824161;11.35218099;2020-02-06;;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA S.STEFANO;68;GALVANI-2;;;;44.48824161, 11.35218099
Attività ricettive;Strutture ricettive extralberghiere;Cessato;San Donato - San Vitale;S. Vitale;;;;44.49273161;11.37423155;2013-06-05;2025-01-27;Affittacamere;VIA AZZURRA;6;MENGOLI;;AFFITTACAMERE;;44.49273161, 11.37423155
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Galvani;(centro storico);;;44.49230118;11.34785301;2017-05-22;2020-01-28;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA S.STEFANO;13 Int. 17;GALVANI-1;;;;44.49230118, 11.34785301
Attività ricettive;Altre tipologie ricettive;Attivo;Santo Stefano;Murri;;;;44.47589233;11.37320016;2022-07-16;;Appartamento Ammobiliato Per Uso Turistico;VIA GHERARDO FORNI;9/2;CHIESANUOVA;;;;44.47589233, 11.37320016
Attività ricettive;Altre tipologie ricettive;Cessato;Navile;Bolognina;;;;44.50877322;11.34732108;2010-06-01;2011-12-16;Bed & Breakfast;VIA SEBASTIANO SERLIO;5 Int. 9;PIAZZA DELL'UNITA';;;;44.50877322, 11.34732108
Attività ricettive;Altre tipologie ricettive;Attivo;Santo Stefano;Murri;;;;44.47297945;11.36730659;2024-12-09;;Bed & Breakfast - Attività Saltuaria Di Alloggio E Prima Colazione;VIA BERENGARIO DA CARPI;5 Sc. 8;CHIESANUOVA;;;;44.47297945, 11.36730659
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Galvani;(centro storico);;;44.49232841;11.34924731;2018-11-10;2020-11-10;Appartamento Ammobiliato Per Uso Turistico;VIA SANTA;4;GALVANI-1;;;;44.49232841, 11.34924731
Attività ricettive;Altre tipologie ricettive;Attivo;Borgo Panigale - Reno;Borgo Panigale;;;;44.52082137;11.27284476;2024-12-21;;Appartamento Ammobiliato Per Uso Turistico;VIA LUIGI PASTEUR;8 Int. 8;BORGO CENTRO;;;;44.52082137, 11.27284476
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Marconi;(centro storico);;;44.49893852;11.3406171;2016-11-15;;Appartamento Ammobiliato Per Uso Turistico;VIA RIVA DI RENO;114 Int. 3;MARCONI-2;;;;44.49893852, 11.3406171
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Navile;Bolognina;;;;44.50965972;11.35602449;2024-12-18;;Case E Appartamenti Per Vacanze;VIA DONATO CRETI;77;PIAZZA DELL'UNITA';;;;44.50965972, 11.35602449
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Marconi;(centro storico);;;44.49893852;11.3406171;2012-11-08;;Appartamenti Ammobiliati Ad Uso Turistico;VIA RIVA DI RENO;114 Int. 8;MARCONI-2;;;;44.49893852, 11.3406171
Attività ricettive;Strutture ricettive alberghiere;Attivo;Santo Stefano;Irnerio;(centro storico);;;44.49704498;11.34360889;2012-03-15;;Albergo;VIA GOITO;4;IRNERIO-1;;ALBERGHI E PENSIONI;;44.49704498, 11.34360889
Attività ricettive;Strutture ricettive extralberghiere;Attivo;San Donato - San Vitale;S. Vitale;;;;44.49333486;11.36248609;2015-10-12;;Case E Appartamenti Per Vacanze;VIA RINO PANCALDI;5/1 Int. 3;CIRENAICA;;;;44.49333486, 11.36248609
Attività ricettive;Altre tipologie ricettive;Attivo;Navile;Bolognina;;;;44.50954828;11.3546122;2024-11-29;;Appartamento Ammobiliato Per Uso Turistico;VIA DONATO CRETI;67;PIAZZA DELL'UNITA';;;;44.50954828, 11.3546122
Attività ricettive;Altre tipologie ricettive;Attivo;Santo Stefano;Galvani;(centro storico);;;44.48877733;11.34942955;2015-11-12;;Appartamento Ammobiliato Per Uso Turistico;VIA RIALTO;12;GALVANI-2;;;;44.48877733, 11.34942955
